subject,rt,Happy,Calm,Sad,AngryStressful,Familiar,title,Condition,Track_ID,X1,ACTIVE,PERCEPTUAL,MUSICAL,SINGING,EMOTIONS,GENERAL,classical,blues,country,dancElectronica,folk,rapHipHop,soulFunk,relgious,alternative,jazz,rock,pop,heavyMetal,SoundtracksThemeSongs,familyIncome,highestFather,highestMother,melodicTraning,melodicCourses,melodicPrivate,harmonicTraning,harmonicCourses,harmonicPrivate,sightsingTraning,sightsingCourses,sightsingPrivate,instrument,age,gender,meds,listMeds,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76
11,15160,2,3,6,8,2,owlAPussyCat,Melody,18,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,14406,6,8,7,3,2,iWishYouLove,Melody,28,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,13368,7,7,5,2,3,willowSong,Melody,22,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,14047,8,8,3,1,5,goognightMoon,Lyrics,9,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,15262,4,4,6,8,9,theCage,Melody,30,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,12997,9,7,3,1,9,dancinInTheMoonlightC,Lyrics,3,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,14523,5,7,8,3,2,everyTimeWeSayGoodbye,Lyrics,7,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,17326,3,7,7,4,1,theCrucifixion,Lyrics,5,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,17317,8,5,4,4,6,noMoreMissNice,Melody,32,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,12680,9,6,3,1,5,takeYouAb,Melody,20,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
12,38139,6,8,6,1,2,takeYouAb,Lyrics,4,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,14848,3,2,7,8,1,toThisWeveCome,Melody,29,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,19434,6,9,6,1,1,iWishYouLove,Lyrics,12,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,15942,2,6,9,2,1,willowSong,Lyrics,6,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,15797,7,6,1,1,1,owlAPussyCat,Lyrics,2,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,16137,6,4,4,2,9,thatsAll,Lyrics,15,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,20789,1,8,9,1,3,theCrucifixion,Melody,21,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,15076,6,6,4,3,1,bambi,Lyrics,8,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,17724,7,7,3,3,1,onMusic,Melody,17,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,11345,5,8,6,1,1,silentMoon,Lyrics,10,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,8583,5,6,6,6,1,theCage,Lyrics,14,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,14432,9,6,1,1,9,dancinInTheMoonlightC,Melody,19,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,16601,7,4,1,1,9,thatsAll,Melody,31,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,11364,3,4,4,6,3,noMoreMissNice,Lyrics,16,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,18919,4,6,7,1,1,goognightMoon,Melody,25,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,22822,6,6,4,3,3,dream,Melody,27,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,13933,2,7,8,1,1,everyTimeWeSayGoodbye,Melody,23,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,11396,7,9,8,1,3,dream,Lyrics,11,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,11425,8,9,2,1,4,silentMoon,Melody,26,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,10413,1,1,8,9,3,toThisWeveCome,Lyrics,13,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,14439,4,7,8,2,2,theCage,Melody,30,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,9701,6,7,8,1,3,willowSong,Melody,22,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,16382,7,9,4,1,3,bambi,Melody,24,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,15718,5,9,4,1,7,goognightMoon,Lyrics,9,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,21305,4,4,7,6,4,noMoreMissNice,Melody,32,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,14573,3,9,7,1,3,iWishYouLove,Melody,28,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,13018,1,6,9,6,9,theCrucifixion,Lyrics,5,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,13661,4,4,5,7,2,owlAPussyCat,Melody,18,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,11066,9,4,1,1,9,dancinInTheMoonlightC,Lyrics,3,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,11276,6,6,4,2,8,takeYouAb,Melody,20,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,13012,3,6,8,1,7,everyTimeWeSayGoodbye,Lyrics,7,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
12,11637,8,7,3,1,8,onMusic,Lyrics,1,8,36,57,38,25,37,85,6,5,1,5,5,7,3,1,7,5,7,7,5,7,2,2,3,2,2,1,2,2,1,2,2,1,Piccolo,25,Female,1,NA,5,2,5,5,1,5,5,5,3,7,6,6,5,7,7,7,6,6,7,7,7,5,2,6,4,2,5,6,3,5,3,1,6,7,7,3,7,7
13,32921,2,3,8,1,1,theCage,Melody,30,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,14552,1,1,7,7,1,toThisWeveCome,Lyrics,13,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,15851,7,7,2,1,1,onMusic,Lyrics,1,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,12073,5,7,7,1,1,everyTimeWeSayGoodbye,Lyrics,7,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,20209,5,8,5,1,5,goognightMoon,Lyrics,9,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,17527,3,3,5,1,1,owlAPussyCat,Melody,18,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,11500,7,3,1,1,1,takeYouAb,Melody,20,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,21802,1,5,7,1,1,theCrucifixion,Lyrics,5,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,15303,8,7,3,1,9,dream,Lyrics,11,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,10814,6,5,1,1,5,dancinInTheMoonlightC,Lyrics,3,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,11470,5,6,2,1,1,bambi,Melody,24,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,13147,1,5,1,5,1,noMoreMissNice,Melody,32,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,9128,1,7,6,1,1,iWishYouLove,Melody,28,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,6632,5,6,5,1,1,silentMoon,Melody,26,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,9833,6,7,5,1,1,willowSong,Melody,22,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,14191,2,4,1,1,2,owlAPussyCat,Lyrics,2,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,10226,5,6,1,1,9,dream,Melody,27,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,10393,3,7,7,1,1,iWishYouLove,Lyrics,12,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,7094,1,7,7,1,1,theCrucifixion,Melody,21,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,9379,5,1,1,1,1,thatsAll,Lyrics,15,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,7492,1,6,6,1,1,willowSong,Lyrics,6,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,12588,5,6,5,1,1,silentMoon,Lyrics,10,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,11352,7,1,1,1,1,takeYouAb,Lyrics,4,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,9096,4,6,5,1,1,onMusic,Melody,17,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,15664,2,7,7,1,2,everyTimeWeSayGoodbye,Melody,23,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,9129,2,6,6,1,1,goognightMoon,Melody,25,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,12563,1,1,1,6,6,noMoreMissNice,Lyrics,16,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,13025,2,2,6,1,1,theCage,Lyrics,14,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,10444,5,5,1,1,2,dancinInTheMoonlightC,Melody,19,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
13,9542,5,5,1,1,1,thatsAll,Melody,31,9,44,47,28,24,31,72,4,7,1,1,1,7,7,3,5,7,3,5,1,4,5,6,6,1,1,1,1,1,1,1,1,1,Piano,21,FEMALE,1,NA,5,3,6,5,4,6,6,5,4,4,6,6,4,6,6,6,4,5,6,2,5,4,4,5,2,3,4,4,4,3,4,2,5,5,6,4,5,6
